document,element,frequency_in_document
AI,challenges,0.001763409257898604
AI,change,0.001763409257898604
AI,changes,0.000881704628949302
AI,charging,0.0011756061719324026
AI,chemical,0.00029390154298310065
AI,chemicals,0.00014695077149155033
AI,children,0.00014695077149155033
AI,choices,0.0007347538574577516
AI,choosing,0.00014695077149155033
AI,circular,0.00029390154298310065
AI,class,0.000440852314474651
AI,classes,0.000440852314474651
AI,classrooms,0.00014695077149155033
AI,clean,0.002498163115356356
AI,cleaning,0.0011756061719324026
AI,clear,0.00029390154298310065
AI,climate,0.002057310800881705
AI,closely,0.00014695077149155033
AI,clothes,0.00014695077149155033
AI,clothing,0.001322556943423953
AI,club,0.003526818515797208
AI,clubs,0.002057310800881705
AI,coalition,0.00014695077149155033
AI,coffee,0.00014695077149155033
AI,collaborate,0.0016164584864070536
AI,collaborating,0.0005878030859662013
AI,collaboration,0.001763409257898604
AI,collaborations,0.00014695077149155033
AI,collect,0.00014695077149155033
AI,collection,0.0010286554004408524
AI,collective,0.00014695077149155033
AI,college,0.0029390154298310064
AI,come,0.0011756061719324026
AI,commitment,0.00014695077149155033
AI,committee,0.0005878030859662013
AI,common,0.00014695077149155033
AI,communications,0.00029390154298310065
AI,communities,0.0010286554004408524
AI,community,0.011903012490815577
AI,commuting,0.00014695077149155033
AI,comparison,0.00014695077149155033
AI,compensate,0.00014695077149155033
AI,compete,0.000440852314474651
AI,competition,0.00029390154298310065
AI,competitions,0.00029390154298310065
AI,components,0.00014695077149155033
AI,comportable,0.00014695077149155033
AI,comporting,0.00014695077149155033
AI,compost,0.0005878030859662013
AI,compostable,0.00014695077149155033
AI,composting,0.006906686260102866
AI,comprehensive,0.0005878030859662013
AI,concerts,0.00014695077149155033
AI,conduct,0.0005878030859662013
AI,conducting,0.00014695077149155033
AI,conect,0.00014695077149155033
AI,connect,0.00029390154298310065
AI,connections,0.00014695077149155033
AI,connects,0.00014695077149155033
AI,cons,0.000440852314474651
AI,consequences,0.00014695077149155033
AI,conservation,0.006612784717119765
AI,conservationists,0.00014695077149155033
AI,conserve,0.00029390154298310065
AI,conserving,0.00029390154298310065
AI,consider,0.00014695077149155033
AI,consistently,0.00014695077149155033
AI,constraints,0.00014695077149155033
AI,construction,0.000440852314474651
AI,constructions,0.00014695077149155033
AI,consume,0.00014695077149155033
AI,consumers,0.00014695077149155033
AI,consuming,0.00014695077149155033
AI,consumption,0.002204261572373255
AI,container,0.00014695077149155033
AI,containers,0.000881704628949302
AI,contamination,0.00029390154298310065
AI,contribute,0.00014695077149155033
AI,contributing,0.00014695077149155033
AI,contributions,0.00014695077149155033
AI,control,0.0005878030859662013
AI,convenient,0.00014695077149155033
AI,conversations,0.00014695077149155033
AI,cooking,0.000881704628949302
AI,corporate,0.00014695077149155033
AI,corps,0.00014695077149155033
AI,correctly,0.00014695077149155033
AI,corridors,0.00029390154298310065
AI,cost,0.0016164584864070536
AI,costs,0.0011756061719324026
AI,could,0.0010286554004408524
AI,courses,0.00014695077149155033
AI,cover,0.00014695077149155033
AI,create,0.00426157237325496
AI,creating,0.001763409257898604
AI,creation,0.00029390154298310065
AI,creativity,0.00014695077149155033
AI,credits,0.00014695077149155033
AI,criteria,0.00014695077149155033
AI,critical,0.00029390154298310065
AI,critically,0.00014695077149155033
AI,cross,0.00014695077149155033
AI,culminating,0.00014695077149155033
AI,culture,0.0007347538574577516
AI,cup,0.00014695077149155033
AI,curate,0.00014695077149155033
AI,curbside,0.00014695077149155033
AI,current,0.000881704628949302
AI,curriculum,0.001322556943423953
AI,curriculums,0.00014695077149155033
AI,customization,0.00014695077149155033
AI,cuttings,0.00014695077149155033
AI,cycling,0.0005878030859662013
AI,daily,0.00029390154298310065
AI,dashboard,0.00029390154298310065
AI,data,0.0005878030859662013
AI,day,0.0016164584864070536
AI,decision,0.000440852314474651
AI,decisions,0.00029390154298310065
AI,decrease,0.000440852314474651
AI,dedicated,0.000440852314474651
AI,definition,0.0007347538574577516
AI,demonstrate,0.00014695077149155033
AI,demonstrations,0.000440852314474651
AI,demos,0.00014695077149155033
AI,departmental,0.00014695077149155033
AI,departments,0.00014695077149155033
AI,derease,0.00014695077149155033
AI,design,0.0005878030859662013
AI,designate,0.00029390154298310065
AI,designated,0.00029390154298310065
AI,designed,0.00014695077149155033
AI,designers,0.00014695077149155033
AI,designing,0.00029390154298310065
AI,designs,0.00029390154298310065
AI,develop,0.003085966201322557
AI,developing,0.00014695077149155033
AI,development,0.0011756061719324026
AI,devices,0.00014695077149155033
AI,difference,0.00014695077149155033
AI,different,0.00014695077149155033
AI,digital,0.0007347538574577516
AI,dining,0.00455547391623806
AI,dinners,0.00014695077149155033
AI,directions,0.00014695077149155033
AI,disciplines,0.0005878030859662013
AI,discounted,0.000440852314474651
AI,discounts,0.0007347538574577516
AI,discuss,0.00014695077149155033
AI,discussing,0.0007347538574577516
AI,discussion,0.00029390154298310065
AI,discussions,0.0011756061719324026
AI,dishwashing,0.00014695077149155033
AI,displayed,0.00014695077149155033
AI,disposal,0.00029390154298310065
AI,dispose,0.00014695077149155033
AI,distribute,0.00029390154298310065
AI,divert,0.00014695077149155033
AI,diy,0.0005878030859662013
AI,do,0.00029390154298310065
AI,documentaries,0.000881704628949302
AI,documentary,0.00029390154298310065
AI,dollars,0.00014695077149155033
AI,donate,0.00029390154298310065
AI,donating,0.00029390154298310065
AI,donation,0.0005878030859662013
AI,donations,0.00029390154298310065
AI,dorm,0.0005878030859662013
AI,dorms,0.0011756061719324026
AI,drinks,0.00014695077149155033
AI,drive,0.00014695077149155033
AI,driven,0.00014695077149155033
AI,drives,0.0005878030859662013
AI,driving,0.00014695077149155033
AI,drop,0.00014695077149155033
AI,dues,0.00014695077149155033
AI,during,0.00014695077149155033
AI,e,0.000440852314474651
AI,earn,0.00029390154298310065
AI,eat,0.00014695077149155033
AI,eating,0.0005878030859662013
AI,eco,0.005437178545187362
AI,economic,0.001322556943423953
AI,economics,0.00014695077149155033
AI,economy,0.000440852314474651
AI,ecosyste,0.00014695077149155033
AI,ecosystems,0.00014695077149155033
AI,educate,0.0036737692872887582
AI,educated,0.00014695077149155033
AI,educating,0.001322556943423953
AI,education,0.00426157237325496
AI,educational,0.00440852314474651
AI,educators,0.00014695077149155033
AI,effective,0.00014695077149155033
AI,effectiveness,0.00029390154298310065
AI,effects,0.00014695077149155033
AI,efficiency,0.002057310800881705
AI,efficient,0.0029390154298310064
AI,efforts,0.0019103600293901542
AI,electric,0.0019103600293901542
AI,electricity,0.00029390154298310065
AI,electronic,0.00029390154298310065
AI,electronics,0.00029390154298310065
AI,eliminate,0.00029390154298310065
AI,elsewhere,0.00014695077149155033
AI,emission,0.00014695077149155033
AI,emissions,0.0011756061719324026
AI,emphasizes,0.00014695077149155033
AI,employees,0.00014695077149155033
AI,empowering,0.00029390154298310065
AI,encourage,0.003526818515797208
AI,encourages,0.00029390154298310065
AI,encouraging,0.003085966201322557
AI,energy,0.01748714180749449
AI,engage,0.0011756061719324026
AI,engaged,0.00014695077149155033
AI,engagement,0.0014695077149155032
AI,engages,0.00014695077149155033
AI,engaging,0.00029390154298310065
AI,enhance,0.0011756061719324026
AI,enhanced,0.00014695077149155033
AI,enhancement,0.00029390154298310065
AI,enhancements,0.00014695077149155033
AI,enhancing,0.00029390154298310065
AI,ensure,0.00014695077149155033
AI,ensuring,0.0007347538574577516
AI,environemental,0.00014695077149155033
AI,environment,0.001322556943423953
AI,environmental,0.00896399706098457
AI,environmentally,0.000440852314474651
AI,equipped,0.00014695077149155033
AI,equipping,0.00014695077149155033
AI,establish,0.0029390154298310064
AI,establishing,0.0005878030859662013
AI,establishment,0.00029390154298310065
AI,ethical,0.000440852314474651
AI,evaluate,0.00029390154298310065
AI,evaluating,0.000440852314474651
AI,evaluation,0.00029390154298310065
AI,event,0.002498163115356356
AI,events,0.006024981631153564
AI,everyday,0.00014695077149155033
AI,evidence,0.00014695077149155033
AI,examples,0.0010286554004408524
AI,excess,0.00014695077149155033
AI,exchange,0.0005878030859662013
AI,execution,0.00014695077149155033
AI,existing,0.0007347538574577516
AI,expansions,0.00014695077149155033
AI,expensive,0.00014695077149155033
AI,experienced,0.00014695077149155033
AI,experiences,0.00014695077149155033
AI,experts,0.001322556943423953
AI,exploration,0.00014695077149155033
AI,explore,0.00029390154298310065
AI,explores,0.00014695077149155033
AI,exploring,0.00014695077149155033
AI,expo,0.00029390154298310065
AI,extend,0.00014695077149155033
AI,extensive,0.00014695077149155033
AI,external,0.00014695077149155033
AI,facilities,0.00029390154298310065
AI,factors,0.00014695077149155033
AI,faculty,0.0007347538574577516
AI,fair,0.0014695077149155032
AI,farm,0.00029390154298310065
AI,farmers,0.0010286554004408524
AI,farming,0.0005878030859662013
AI,farms,0.0005878030859662013
AI,fashion,0.0038207200587803084
AI,fast,0.00014695077149155033
AI,faucets,0.00029390154298310065
AI,feasibility,0.00014695077149155033
AI,featuring,0.002204261572373255
AI,fees,0.00014695077149155033
AI,felxible,0.00014695077149155033
AI,festival,0.0007347538574577516
AI,festivals,0.00014695077149155033
AI,field,0.00014695077149155033
AI,film,0.0014695077149155032
AI,films,0.0005878030859662013
AI,financial,0.000440852314474651
AI,findings,0.00014695077149155033
AI,fixed,0.00014695077149155033
AI,fixtures,0.0010286554004408524
AI,flexible,0.00014695077149155033
AI,flora,0.00014695077149155033
AI,flow,0.0005878030859662013
AI,flyers,0.00014695077149155033
AI,focus,0.0007347538574577516
AI,focused,0.002351212343864805
AI,focuses,0.00014695077149155033
AI,focusing,0.0005878030859662013
AI,follow,0.00014695077149155033
AI,followed,0.0007347538574577516
AI,food,0.00822924320352682
AI,footprint,0.0019103600293901542
AI,footprints,0.00029390154298310065
AI,forestry,0.00014695077149155033
AI,formation,0.00014695077149155033
AI,fossil,0.000881704628949302
AI,foster,0.000440852314474651
AI,fostering,0.000881704628949302
AI,free,0.0005878030859662013
AI,fresh,0.000440852314474651
AI,friendly,0.005143277002204262
AI,from,0.0016164584864070536
AI,fruits,0.00029390154298310065
AI,fuels,0.000881704628949302
AI,fund,0.0007347538574577516
AI,funding,0.0010286554004408524
AI,fundraisers,0.00029390154298310065
AI,funds,0.000881704628949302
AI,furniture,0.00014695077149155033
AI,further,0.00014695077149155033
AI,future,0.0007347538574577516
AI,garden,0.002351212343864805
AI,gardening,0.0005878030859662013
AI,gardens,0.002351212343864805
AI,gases,0.00014695077149155033
AI,generate,0.000881704628949302
AI,generated,0.00014695077149155033
AI,generation,0.00014695077149155033
AI,generations,0.00014695077149155033
AI,gently,0.00014695077149155033
AI,gift,0.00014695077149155033
AI,give,0.00014695077149155033
AI,global,0.00014695077149155033
AI,goal,0.00014695077149155033
AI,goals,0.0011756061719324026
AI,goods,0.00014695077149155033
AI,government,0.0005878030859662013
AI,grant,0.00014695077149155033
AI,grants,0.0007347538574577516
AI,grassroots,0.00014695077149155033
AI,green,0.008670095518001469
AI,greenhouse,0.00014695077149155033
AI,grounds,0.00014695077149155033
AI,groundwater,0.00014695077149155033
AI,group,0.0005878030859662013
AI,groups,0.00014695077149155033
AI,grow,0.0011756061719324026
AI,growing,0.00014695077149155033
AI,grown,0.00029390154298310065
AI,growth,0.00014695077149155033
AI,guest,0.0005878030859662013
AI,guidance,0.00014695077149155033
AI,guide,0.00014695077149155033
AI,guided,0.00014695077149155033
AI,guidelines,0.00029390154298310065
AI,guides,0.00029390154298310065
AI,habitat,0.000881704628949302
AI,habitats,0.000881704628949302
AI,habits,0.000881704628949302
AI,hackathons,0.00029390154298310065
AI,hall,0.002351212343864805
AI,halls,0.0007347538574577516
AI,hand,0.00029390154298310065
AI,hands,0.0007347538574577516
AI,harness,0.00014695077149155033
AI,harvest,0.00014695077149155033
AI,harvesting,0.002057310800881705
AI,have,0.00014695077149155033
AI,health,0.000881704628949302
AI,healthier,0.0005878030859662013
AI,healthy,0.00014695077149155033
AI,heat,0.00014695077149155033
AI,heating,0.00029390154298310065
AI,help,0.00014695077149155033
AI,herbs,0.00029390154298310065
AI,higher,0.00014695077149155033
AI,highlight,0.00029390154298310065
AI,hiring,0.00014695077149155033
AI,home,0.0005878030859662013
AI,homes,0.000440852314474651
AI,host,0.002645113886847906
AI,hosting,0.0016164584864070536
AI,hotels,0.00014695077149155033
AI,hours,0.00014695077149155033
AI,household,0.00014695077149155033
AI,households,0.00014695077149155033
AI,how,0.0019103600293901542
AI,howto,0.00014695077149155033
AI,humanities,0.000440852314474651
AI,hvac,0.00014695077149155033
AI,hydration,0.00014695077149155033
AI,ideas,0.000881704628949302
AI,identify,0.0010286554004408524
AI,image,0.000440852314474651
AI,impact,0.005437178545187362
AI,impactful,0.00014695077149155033
AI,impacts,0.00014695077149155033
AI,implement,0.003967670830271859
AI,implementation,0.0005878030859662013
AI,implemented,0.00014695077149155033
AI,implementing,0.002498163115356356
AI,implications,0.00014695077149155033
AI,importance,0.005290227773695812
AI,improve,0.001322556943423953
AI,improved,0.0005878030859662013
AI,improvement,0.000881704628949302
AI,improvements,0.00029390154298310065
AI,improving,0.000440852314474651
AI,incentive,0.00014695077149155033
AI,incentives,0.002204261572373255
AI,incentivized,0.00014695077149155033
AI,include,0.00014695077149155033
AI,includes,0.000440852314474651
AI,including,0.001763409257898604
AI,incorporate,0.00014695077149155033
AI,incorporating,0.000440852314474651
AI,increase,0.001763409257898604
AI,increased,0.00029390154298310065
AI,increasing,0.0007347538574577516
AI,individual,0.0005878030859662013
AI,individuals,0.00029390154298310065
AI,industries,0.00014695077149155033
AI,industry,0.000440852314474651
AI,industry’s,0.00014695077149155033
AI,info,0.00014695077149155033
AI,information,0.000440852314474651
AI,informational,0.0007347538574577516
AI,informative,0.00029390154298310065
AI,informed,0.00014695077149155033
AI,infrastructure,0.0014695077149155032
AI,ingredients,0.000440852314474651
AI,initial,0.000440852314474651
AI,initiate,0.00029390154298310065
AI,initiating,0.00014695077149155033
AI,initiative,0.001763409257898604
AI,initiatives,0.009551800146950772
AI,innovation,0.0007347538574577516
AI,innovations,0.00029390154298310065
AI,innovative,0.000440852314474651
AI,innovators,0.00014695077149155033
AI,insights,0.00029390154298310065
AI,inspiration,0.00014695077149155033
AI,inspire,0.000440852314474651
AI,inspired,0.00014695077149155033
AI,inspiring,0.00014695077149155033
AI,install,0.001763409257898604
AI,installation,0.001322556943423953
AI,installations,0.00014695077149155033
AI,installing,0.000881704628949302
AI,installs,0.00014695077149155033
AI,instead,0.00029390154298310065
AI,insulation,0.0005878030859662013
AI,integrate,0.0005878030859662013
AI,integrating,0.00014695077149155033
AI,integration,0.000440852314474651
AI,inter,0.00014695077149155033
AI,interactive,0.00014695077149155033
AI,interdisciplinary,0.00014695077149155033
AI,interested,0.00029390154298310065
AI,intermittency,0.00014695077149155033
AI,intersection,0.00014695077149155033
AI,into,0.0007347538574577516
AI,introduce,0.0005878030859662013
AI,introduction,0.00014695077149155033
AI,invest,0.0005878030859662013
AI,investing,0.000440852314474651
AI,investment,0.00029390154298310065
AI,investments,0.00014695077149155033
AI,invite,0.00014695077149155033
AI,inviting,0.00029390154298310065
AI,involvement,0.0014695077149155032
AI,involving,0.00014695077149155033
AI,irrigate,0.00014695077149155033
AI,irrigation,0.00029390154298310065
AI,issues,0.001763409257898604
AI,items,0.0007347538574577516
AI,its,0.00029390154298310065
AI,joint,0.00014695077149155033
AI,justice,0.00014695077149155033
AI,keep,0.00014695077149155033
AI,keeping,0.00014695077149155033
AI,kids,0.00014695077149155033
AI,kits,0.00014695077149155033
AI,knowledge,0.00014695077149155033
AI,lab,0.00014695077149155033
AI,lack,0.00014695077149155033
AI,lake,0.0005878030859662013
AI,landfill,0.00029390154298310065
AI,landfills,0.00029390154298310065
AI,landscaping,0.0014695077149155032
AI,lanes,0.0005878030859662013
AI,latest,0.00029390154298310065
AI,launch,0.002057310800881705
AI,lead,0.00014695077149155033
AI,leadership,0.00029390154298310065
AI,leading,0.00029390154298310065
AI,learn,0.00029390154298310065
AI,learning,0.0007347538574577516
AI,lectures,0.00014695077149155033
AI,led,0.002204261572373255
AI,leed,0.00029390154298310065
AI,leftovers,0.00014695077149155033
AI,letter,0.00014695077149155033
AI,leveraging,0.00014695077149155033
AI,lids,0.00014695077149155033
AI,life,0.00014695077149155033
AI,lifecycle,0.00014695077149155033
AI,lifestyle,0.0005878030859662013
AI,lifestyles,0.00014695077149155033
AI,light,0.00014695077149155033
AI,lighting,0.002498163115356356
AI,lights,0.00029390154298310065
AI,like,0.0014695077149155032
AI,limitations,0.00029390154298310065
AI,limited,0.000440852314474651
AI,line,0.00014695077149155033
AI,literature,0.00014695077149155033
AI,litter,0.000440852314474651
AI,lives,0.00029390154298310065
AI,living,0.002204261572373255
AI,local,0.012343864805290228
AI,locally,0.000440852314474651
AI,locals,0.00014695077149155033
AI,locations,0.00014695077149155033
AI,log,0.00014695077149155033
AI,logistics,0.00014695077149155033
AI,long,0.0014695077149155032
AI,low,0.0007347538574577516
AI,lower,0.000440852314474651
AI,made,0.000440852314474651
AI,maintain,0.00029390154298310065
AI,maintaining,0.00014695077149155033
AI,maintenance,0.0005878030859662013
AI,make,0.0005878030859662013
AI,makers,0.00014695077149155033
AI,making,0.000440852314474651
AI,manage,0.00014695077149155033
AI,management,0.0019103600293901542
AI,market,0.000440852314474651
AI,marketplace,0.00029390154298310065
AI,markets,0.00014695077149155033
AI,materials,0.0029390154298310064
AI,meal,0.0010286554004408524
AI,meals,0.00029390154298310065
AI,meaningful,0.00014695077149155033
AI,measures,0.000440852314474651
AI,meatless,0.00029390154298310065
AI,media,0.00029390154298310065
AI,meet,0.00029390154298310065
AI,meetings,0.00029390154298310065
AI,members,0.002057310800881705
AI,membership,0.00014695077149155033
AI,memberships,0.00014695077149155033
AI,mentorship,0.00014695077149155033
AI,menu,0.00014695077149155033
AI,merchandise,0.00014695077149155033
AI,methods,0.000440852314474651
AI,miles,0.00014695077149155033
AI,mindful,0.00014695077149155033
AI,minimal,0.00014695077149155033
AI,minimize,0.0010286554004408524
AI,minimizing,0.00014695077149155033
AI,mobile,0.00014695077149155033
AI,mobilize,0.00014695077149155033
AI,mode,0.00014695077149155033
AI,models,0.00014695077149155033
AI,modes,0.00029390154298310065
AI,monday,0.00014695077149155033
AI,mondays,0.00014695077149155033
AI,money,0.000440852314474651
AI,monitor,0.0005878030859662013
AI,monitoring,0.0005878030859662013
AI,month,0.0005878030859662013
AI,more,0.002351212343864805
AI,most,0.00029390154298310065
AI,movie,0.00014695077149155033
AI,multiple,0.00014695077149155033
AI,municipal,0.00029390154298310065
AI,nad,0.00014695077149155033
AI,native,0.0011756061719324026
AI,natural,0.0011756061719324026
AI,nature,0.00029390154298310065
AI,nearby,0.00014695077149155033
AI,necessary,0.00014695077149155033
AI,need,0.00014695077149155033
AI,needed,0.00029390154298310065
AI,needing,0.00014695077149155033
AI,needs,0.00014695077149155033
AI,neighborhood,0.00029390154298310065
AI,neighborhoods,0.00029390154298310065
AI,network,0.000440852314474651
AI,networking,0.00014695077149155033
AI,new,0.000881704628949302
AI,newer,0.00014695077149155033
AI,nights,0.00029390154298310065
AI,not,0.000440852314474651
AI,nutrient,0.00029390154298310065
AI,off,0.000440852314474651
AI,offer,0.001763409257898604
AI,offering,0.00029390154298310065
AI,offers,0.000440852314474651
AI,offices,0.00014695077149155033
AI,offset,0.00014695077149155033
AI,offsets,0.00014695077149155033
AI,ongoing,0.00014695077149155033
AI,online,0.000440852314474651
AI,only,0.00014695077149155033
AI,open,0.00014695077149155033
AI,operations,0.00014695077149155033
AI,opportunities,0.001322556943423953
AI,opportunity,0.00029390154298310065
AI,optimize,0.00014695077149155033
AI,option,0.0005878030859662013
AI,options,0.003085966201322557
AI,organic,0.0016164584864070536
AI,organizations,0.002498163115356356
AI,organization’s,0.00014695077149155033
AI,organize,0.0038207200587803084
AI,organizers,0.00014695077149155033
AI,organizing,0.002057310800881705
AI,other,0.0014695077149155032
AI,our,0.00014695077149155033
AI,out,0.00014695077149155033
AI,outcomes,0.00014695077149155033
AI,outdoor,0.000440852314474651
AI,outfits,0.00014695077149155033
AI,outreach,0.000440852314474651
AI,over,0.00014695077149155033
AI,overall,0.00014695077149155033
AI,overeating,0.00014695077149155033
AI,overview,0.00014695077149155033
AI,own,0.0014695077149155032
AI,packaging,0.000440852314474651
AI,panel,0.00029390154298310065
AI,panels,0.003085966201322557
AI,paper,0.000440852314474651
AI,paperless,0.00014695077149155033
AI,park,0.00014695077149155033
AI,parking,0.0007347538574577516
AI,parks,0.0007347538574577516
AI,participants,0.001322556943423953
AI,participat,0.00014695077149155033
AI,participate,0.0007347538574577516
AI,participating,0.00014695077149155033
AI,participation,0.0007347538574577516
AI,partner,0.0016164584864070536
AI,partnering,0.000440852314474651
AI,partnerships,0.0011756061719324026
AI,passes,0.0005878030859662013
AI,path,0.00014695077149155033
AI,paths,0.00014695077149155033
AI,pathways,0.0005878030859662013
AI,peak,0.00014695077149155033
AI,pedestrian,0.000440852314474651
AI,peer,0.000440852314474651
AI,peers,0.0005878030859662013
AI,people,0.000440852314474651
AI,percentage,0.00014695077149155033
AI,permaculture,0.00029390154298310065
AI,permits,0.00014695077149155033
AI,personal,0.00014695077149155033
AI,petitioning,0.00014695077149155033
AI,petitions,0.00014695077149155033
AI,physical,0.00029390154298310065
AI,pick,0.00029390154298310065
AI,placed,0.00014695077149155033
AI,plan,0.000881704628949302
AI,planners,0.00014695077149155033
AI,planning,0.000440852314474651
AI,plans,0.00014695077149155033
AI,plant,0.0019103600293901542
AI,planting,0.0011756061719324026
AI,plants,0.0005878030859662013
AI,plastic,0.0007347538574577516
AI,plastics,0.0016164584864070536
AI,platform,0.000440852314474651
AI,platforms,0.00014695077149155033
AI,points,0.000440852314474651
AI,policies,0.001322556943423953
AI,policy,0.0007347538574577516
AI,pollinator,0.00014695077149155033
AI,pollinators,0.00014695077149155033
AI,pollution,0.00029390154298310065
AI,portion,0.0005878030859662013
AI,positive,0.000440852314474651
AI,posters,0.00014695077149155033
AI,posts,0.00014695077149155033
AI,potential,0.00029390154298310065
AI,powered,0.00014695077149155033
AI,practical,0.0005878030859662013
AI,practices,0.011903012490815577
AI,preparation,0.00014695077149155033
AI,presentation,0.00029390154298310065
AI,presentations,0.00014695077149155033
AI,preservation,0.00014695077149155033
AI,preserving,0.00029390154298310065
AI,prevention,0.00014695077149155033
AI,primary,0.00014695077149155033
AI,principles,0.00014695077149155033
AI,prioritize,0.0007347538574577516
AI,prioritizes,0.00014695077149155033
AI,priority,0.00014695077149155033
AI,prize,0.00014695077149155033
AI,prizes,0.00029390154298310065
AI,processes,0.00029390154298310065
AI,procuement,0.00014695077149155033
AI,procurement,0.000440852314474651
AI,produce,0.0005878030859662013
AI,product,0.000440852314474651
AI,production,0.000881704628949302
AI,products,0.002645113886847906
AI,professionals,0.00014695077149155033
AI,program,0.006318883174136664
AI,programs,0.005437178545187362
AI,progress,0.0010286554004408524
